13:12:04.694,88
13:12:05.168,88
13:12:05.414,88
13:12:06.153,88
13:12:06.400,88
13:12:07.139,88
13:12:07.384,88
13:12:08.124,88
13:12:08.370,88
13:12:08.862,88
13:12:09.355,88
13:12:09.600,88
13:12:10.340,88
13:12:10.585,88
13:12:12.310,86
13:12:13.049,86
13:12:13.295,86
13:12:13.788,86
13:12:14.281,86
13:12:14.773,85
13:12:15.266,85
13:12:15.512,85
13:12:16.250,85
13:12:16.496,84
13:12:17.238,84
13:12:17.973,84
13:12:18.220,84
13:12:18.959,84
13:12:19.205,84
13:12:19.452,83
13:12:20.192,83
13:12:20.436,83
13:12:21.175,83
13:12:22.161,82
13:12:23.145,82
13:12:23.884,82
13:12:24.130,82
13:12:25.115,81
13:12:25.608,81
13:12:26.101,81
13:12:26.347,81
13:12:27.086,81
13:12:27.825,81
13:12:28.071,81
13:12:28.564,81
13:12:29.057,81
13:12:29.303,81
13:12:30.042,81
13:12:30.781,81
13:12:31.027,81
13:12:31.519,81
13:12:32.012,81
13:12:32.751,81
13:12:32.997,82
13:12:33.488,82
13:12:34.228,83
13:12:34.966,83
13:12:35.705,84
13:12:35.951,84
13:12:36.691,85
13:17:46.991,95
13:17:47.237,95
13:17:47.483,93
13:17:48.222,93
13:17:48.469,92
13:17:49.207,92
13:17:49.700,91
13:17:50.192,91
13:17:50.685,91
13:17:50.931,89
13:17:51.177,89
13:17:51.916,88
13:17:52.162,88
13:17:53.393,88
13:17:54.132,87
13:17:54.872,87
13:17:55.118,87
13:17:55.610,87
13:17:56.103,87
13:17:56.349,86
13:17:56.841,86
13:17:57.088,86
13:17:57.334,86
13:17:57.827,86
13:17:58.073,86
13:17:58.566,86
13:17:59.058,86
13:17:59.305,86
13:18:00.042,86
13:18:00.782,86
13:18:01.028,86
13:18:01.521,86
13:18:02.015,86
13:18:02.506,86
13:18:02.997,86
13:18:03.490,86
13:18:03.980,86
13:18:04.477,86
13:18:04.969,86
13:18:05.461,85
13:18:05.953,85
13:18:06.446,84
13:18:06.938,84
13:18:07.431,83
13:18:07.923,83
13:18:08.663,82
13:18:08.909,82
13:18:09.647,81
13:18:09.893,81
13:18:10.888,81
13:18:11.864,80
13:18:12.849,80
13:18:13.090,79
13:18:13.834,79
13:18:14.081,78
13:18:14.819,78
13:18:15.312,77
13:18:15.805,77
13:18:16.543,76
13:18:16.789,76
13:18:17.529,76
13:18:17.775,76
13:18:18.760,75
13:18:19.745,74
13:18:20.730,74
13:18:21.715,74
13:18:22.700,73
13:18:23.685,73
13:18:24.670,72
13:18:25.655,72
13:18:25.901,72
13:18:26.640,72
13:18:27.132,71
13:18:27.626,71
13:18:28.119,71
13:18:28.612,71
13:18:28.855,71
13:18:29.596,71
13:18:29.841,70
13:18:30.580,70
13:18:31.073,70
13:18:31.566,70
13:18:32.304,70
13:18:32.551,70
13:18:33.782,69
13:18:34.521,69
13:18:35.506,69
13:18:35.752,68
13:18:36.490,68
13:18:36.737,68
13:18:37.476,68
13:18:37.969,67
13:18:38.461,67
13:18:39.200,67
13:18:39.445,67
13:18:39.939,67
13:18:40.431,67
13:18:41.416,67
13:18:41.909,66
13:18:42.402,66
13:18:43.140,66
13:18:43.386,66
13:18:44.371,65
13:18:45.356,65
13:18:46.341,65
13:18:46.588,64
13:18:47.326,64
13:18:47.819,64
13:18:48.312,64
13:18:49.050,63
13:18:49.297,63
13:18:50.281,63
13:18:50.528,62
13:18:51.267,62
13:18:51.760,62
13:18:52.253,62
13:18:52.992,62
13:18:54.223,61
13:18:55.207,61
13:18:55.453,61
13:18:56.193,61
13:18:56.439,61
13:18:57.178,61
13:18:57.424,61
13:18:58.163,61
13:18:58.409,61
13:18:59.148,61
13:18:59.887,61
13:19:00.131,61
13:19:00.872,61
13:19:01.118,61
13:19:02.103,61
13:19:03.088,61
13:19:04.072,61
13:19:04.320,60
13:19:05.058,60
13:19:05.305,60
13:19:06.043,61
13:19:07.028,61
13:19:07.767,62
13:19:08.014,62
13:19:08.506,64
13:19:08.998,64
13:19:09.492,65
13:19:09.983,65
13:19:10.230,67
13:19:10.969,68
13:19:11.708,70
13:19:11.954,70
13:19:12.447,71
13:19:12.939,71
13:19:13.185,72
13:19:13.924,73
13:19:14.416,73
13:19:14.663,74
13:19:14.909,74
13:19:15.402,75
13:19:15.894,75
13:19:16.386,75
13:19:16.878,75
13:19:17.125,76
13:19:17.617,76
13:19:18.110,76
13:19:18.357,77
13:19:18.850,77
13:19:19.095,77
13:19:19.835,78
13:19:20.327,78
13:19:20.573,77
13:19:20.820,77
13:19:21.559,77
13:19:21.804,77
13:19:22.296,77
13:19:22.790,77
13:19:23.282,77
13:19:24.021,75
13:19:24.760,75
13:19:25.006,75
13:19:25.745,74
13:19:26.484,74
13:19:26.730,74
13:19:27.468,74
13:19:27.715,74
13:19:28.208,74
13:19:28.700,74
13:19:28.946,74
13:19:30.425,73
13:19:30.917,72
13:19:31.409,72
13:19:35.104,70
13:19:36.335,70
13:20:12.537,76
13:20:13.522,76
13:20:17.216,74
13:20:19.432,72
13:20:30.022,67
13:20:31.991,66
13:20:35.686,65
13:20:36.917,65
13:20:37.410,65
13:20:37.902,64
13:20:38.887,64
13:20:39.872,64
13:20:40.365,64
13:20:40.612,64
13:20:41.103,63
13:20:41.595,63
13:20:42.828,63
13:20:44.305,63
13:20:44.797,62
13:20:45.782,62
13:20:46.029,62
13:20:46.522,62
13:20:48.491,62
13:20:50.215,61
13:20:51.693,61
13:20:52.432,61
13:20:52.678,61
13:20:53.417,61
13:20:54.895,59
13:20:55.633,59
13:20:56.126,58
13:20:56.372,58
13:20:57.356,57
13:20:59.819,56
13:21:00.559,56
13:21:01.544,56
13:21:02.036,56
13:21:02.775,56
13:21:03.268,56
13:21:03.760,56
13:21:04.256,56
13:21:04.745,56
13:21:05.238,55
13:21:06.222,55
13:21:06.715,55
13:21:06.962,54
13:21:07.208,54
13:21:07.701,54
13:21:08.193,53
13:21:08.685,53
13:21:09.178,53
13:21:09.671,53
13:21:10.902,52
13:21:11.147,52
13:21:11.395,52
13:21:12.133,52
13:21:12.626,53
13:21:13.118,53
13:21:13.611,53
13:21:14.842,53
13:21:15.335,53
13:21:16.074,53
13:21:16.812,53
13:21:17.059,53
13:21:18.043,53
13:21:18.535,53
13:21:19.029,53
13:21:19.276,53
13:21:20.014,53
13:21:20.260,53
13:21:20.999,53
13:21:21.738,53
13:21:21.984,53
13:21:22.476,53
13:21:22.969,53
13:21:23.462,53
13:21:23.708,53
13:21:24.441,53
13:21:24.693,53
13:21:25.186,53
13:21:25.925,54
13:21:26.910,54
13:21:27.895,55
13:21:28.388,55
13:21:29.126,55
13:21:29.865,56
13:21:30.849,56
13:21:31.588,55
13:21:31.835,55
13:21:32.081,55
13:21:32.820,55
13:21:33.312,55
13:21:33.805,55
13:21:34.535,54
13:21:35.037,54
13:21:35.529,54
13:21:36.268,54
13:21:36.760,53
13:21:37.499,53
13:21:37.746,53
13:21:37.992,53
13:21:38.731,53
13:21:38.977,53
13:21:39.715,53
13:21:40.208,52
13:21:40.702,52
13:21:41.194,52
13:21:41.440,53
13:21:48.335,59
13:21:48.581,59
13:21:49.074,59
13:21:49.566,59
13:21:49.812,59
13:21:50.551,59
13:21:51.290,59
13:21:51.537,59
13:21:51.782,59
13:21:52.521,59
13:21:53.261,59
13:21:53.506,59
13:21:53.753,59
13:21:54.491,59
13:21:55.231,59
13:21:55.477,59
13:21:55.723,59
13:21:56.462,59
13:21:57.201,59
13:21:57.447,59
13:21:57.693,60
13:21:58.432,60
13:21:59.171,63
13:21:59.417,63
13:21:59.910,66
13:22:00.402,66
13:22:00.648,68
13:22:01.387,69
13:22:02.126,70
13:22:02.372,70
13:22:02.865,70
13:22:03.358,70
13:22:03.844,70
13:22:04.343,70
13:22:04.589,71
13:22:05.328,71
13:22:05.573,70
13:22:06.314,70
13:22:07.298,70
13:22:08.037,70
13:22:08.283,70
13:22:09.022,70
13:22:09.268,70
13:22:09.761,71
13:22:10.253,71
13:22:10.499,71
13:22:11.238,72
13:22:11.977,73
13:22:12.223,73
13:22:12.716,74
13:22:13.209,74
13:22:13.455,75
13:22:15.179,78
13:22:15.425,80
13:22:16.163,81
13:22:16.902,82
13:22:17.149,82
13:22:17.641,82
13:22:18.133,82
13:22:18.379,82
13:22:18.872,83
13:22:19.118,83
13:22:19.612,83
13:22:19.858,83
13:22:20.094,83
13:22:20.350,83
13:22:21.089,84
13:22:21.828,84
13:22:22.074,84
13:22:22.321,85
13:22:23.060,86
13:22:23.798,86
13:22:24.044,86
13:22:24.537,86
13:22:25.030,86
13:22:25.523,86
13:22:26.014,86
13:22:26.261,86
13:22:27.492,86
13:22:28.477,86
13:22:35.374,86
13:22:35.618,86
13:22:35.865,86
13:22:36.604,86
13:22:36.850,86
13:22:37.589,85
13:22:37.835,85
13:22:38.327,84
13:22:38.820,84
13:22:39.312,84
13:22:39.806,84
13:22:40.051,83
13:22:40.790,83
13:22:41.037,83
13:22:41.775,83
13:22:42.022,82
13:22:42.761,82
13:22:43.253,82
13:22:43.745,81
13:22:44.730,81
13:22:45.469,81
13:22:45.716,81
13:22:46.209,80
13:22:46.701,80
13:22:47.194,80
13:22:47.932,80
13:22:48.672,80
13:22:48.918,79
13:22:49.656,79
13:22:50.642,79
13:22:51.382,78
13:22:51.627,78
13:22:52.612,78
13:22:53.351,78
13:22:53.597,78
13:22:54.090,77
13:22:54.582,77
13:22:55.074,77
13:22:55.567,77
13:22:55.813,77
13:22:56.306,77
13:22:56.798,77
13:22:58.276,77
13:22:58.768,78
13:25:22.591,87
13:25:22.837,86
13:25:23.329,86
13:25:23.570,86
13:25:24.314,86
13:25:24.806,86
13:25:25.299,86
13:25:25.545,87
13:25:26.038,88
13:25:26.284,88
13:25:26.777,88
13:25:27.270,88
13:25:27.515,88
13:25:28.007,89
13:25:28.500,89
13:25:28.746,89
13:25:29.239,89
13:25:29.485,89
13:25:29.977,90
13:25:30.225,90
13:25:30.717,91
13:25:31.209,91
13:25:31.948,91
13:25:32.195,91
13:25:32.687,91
13:25:33.179,91
13:25:33.426,91
